usuario,contiene,formato,idioma,largura_libro,clasificacion_edad,compone_saga,famoso,peso,tipo_narrador,libro,valoracion,timestep
42,romance,papel,spa,largo,juvenil,si,si,ligero,tercera_persona,372.0,3,0
42,suspense,papel,spa,normal,adulto,no,si,ligero,tercera_persona,307.0,3,0
42,humor,papel,spa,corto,adulto,si,si,intermedio,primera_persona,234.0,3,1
42,suspense,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,383.0,4,1
42,humor,papel,spa,corto,juvenil,si,si,pesado,primera_persona,264.0,4,1
42,suspense,papel,spa,corto,juvenil,no,no,pesado,primera_persona,311.0,4,2
42,suspense,ebook,eng,largo,juvenil,no,no,intermedio,primera_persona,411.0,4,2
42,ciencia_ficcion,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,388.0,4,13
42,terror,audiolibro,spa,normal,juvenil,no,no,ligero,primera_persona,168.0,4,16
42,terror,ebook,spa,largo,juvenil,no,si,ligero,tercera_persona,193.0,4,17
42,magia,papel,spa,largo,juvenil,no,no,pesado,tercera_persona,291.0,4,17
42,terror,ebook,cat,corto,infantil,no,si,ligero,tercera_persona,25.0,3,18
42,misterio,ebook,spa,largo,juvenil,si,no,ligero,tercera_persona,336.0,3,18
42,terror,ebook,spa,normal,juvenil,si,si,pesado,primera_persona,165.0,4,18
42,ficcion_historica,audiolibro,eng,largo,juvenil,no,si,pesado,primera_persona,113.0,3,20
42,ficcion_historica,ebook,spa,normal,adulto,si,no,pesado,primera_persona,97.0,3,20
42,suspense,ebook,cat,normal,juvenil,no,no,intermedio,primera_persona,35.0,4,20
42,fantasia,papel,spa,normal,juvenil,no,si,pesado,primera_persona,34.0,3,22
42,ciencia_ficcion,ebook,spa,largo,infantil,no,si,pesado,primera_persona,384.0,4,24
42,humor,papel,cat,corto,infantil,no,no,ligero,tercera_persona,33.0,4,25
42,magia,papel,spa,largo,juvenil,si,no,pesado,tercera_persona,290.0,3,25
42,fantasia,ebook,spa,largo,infantil,si,si,ligero,primera_persona,61.0,5,27
42,ficcion_historica,papel,cat,normal,juvenil,no,si,ligero,tercera_persona,141.0,3,30
42,humor,audiolibro,spa,largo,juvenil,si,no,intermedio,tercera_persona,263.0,4,35
42,suspense,ebook,spa,largo,juvenil,si,si,intermedio,tercera_persona,402.0,4,37
42,misterio,papel,spa,largo,juvenil,si,no,ligero,tercera_persona,84.0,4,37
42,terror,audiolibro,spa,normal,infantil,si,si,ligero,tercera_persona,162.0,4,38
42,humor,ebook,eng,normal,juvenil,no,no,ligero,primera_persona,227.0,4,38
42,fantasia,ebook,spa,corto,juvenil,si,no,ligero,primera_persona,73.0,4,40
42,ficcion_historica,ebook,spa,largo,infantil,si,no,ligero,primera_persona,107.0,3,41
42,terror,ebook,spa,normal,infantil,no,no,intermedio,primera_persona,51.0,3,42
42,magia,papel,spa,normal,juvenil,no,si,pesado,tercera_persona,297.0,4,42
42,terror,papel,spa,normal,infantil,si,si,ligero,tercera_persona,187.0,4,42
42,fantasia,papel,spa,normal,juvenil,no,si,pesado,tercera_persona,23.0,4,42
42,magia,papel,spa,corto,infantil,si,no,intermedio,primera_persona,294.0,5,42
42,humor,papel,cat,largo,infantil,si,no,ligero,tercera_persona,70.0,3,51
42,romance,ebook,spa,normal,infantil,no,si,intermedio,tercera_persona,171.0,3,51
42,misterio,ebook,spa,normal,infantil,si,si,ligero,tercera_persona,306.0,3,53
42,ficcion_historica,papel,spa,normal,juvenil,si,no,ligero,primera_persona,153.0,4,55
42,suspense,ebook,spa,largo,juvenil,si,no,ligero,tercera_persona,409.0,3,55
42,terror,ebook,spa,largo,juvenil,si,no,intermedio,primera_persona,205.0,3,55
42,suspense,ebook,spa,corto,adulto,si,no,ligero,tercera_persona,407.0,3,65
42,humor,ebook,spa,largo,juvenil,si,si,ligero,primera_persona,260.0,3,65
42,humor,papel,spa,largo,juvenil,no,si,ligero,tercera_persona,257.0,4,67
42,humor,ebook,cat,corto,juvenil,si,si,ligero,tercera_persona,249.0,4,67
42,humor,papel,spa,largo,juvenil,no,no,pesado,primera_persona,134.0,3,67
42,terror,ebook,spa,largo,juvenil,si,si,ligero,primera_persona,204.0,3,68
42,humor,papel,spa,largo,adulto,no,si,intermedio,tercera_persona,224.0,5,69
42,romance,papel,spa,normal,juvenil,no,no,ligero,primera_persona,364.0,3,69
43,romance,ebook,spa,corto,infantil,si,si,ligero,primera_persona,363.0,3,0
43,ciencia_ficcion,papel,spa,normal,adulto,si,no,ligero,primera_persona,389.0,3,3
43,ficcion_historica,papel,cat,corto,juvenil,si,si,intermedio,tercera_persona,22.0,4,4
44,misterio,papel,spa,largo,adulto,si,si,intermedio,primera_persona,326.0,3,1
44,misterio,audiolibro,eng,normal,adulto,si,si,ligero,primera_persona,318.0,3,1
44,ficcion_historica,ebook,spa,largo,juvenil,no,si,pesado,primera_persona,144.0,4,1
44,terror,papel,eng,normal,infantil,no,no,intermedio,tercera_persona,171.0,2,2
44,magia,ebook,spa,largo,infantil,si,no,ligero,tercera_persona,1.0,4,2
44,fantasia,ebook,spa,largo,juvenil,no,si,ligero,tercera_persona,64.0,4,4
44,misterio,papel,spa,largo,juvenil,si,si,pesado,primera_persona,305.0,3,5
44,ficcion_historica,audiolibro,spa,largo,infantil,no,no,ligero,tercera_persona,107.0,3,7
44,romance,ebook,spa,normal,infantil,no,si,ligero,primera_persona,5.0,3,7
44,romance,ebook,spa,normal,infantil,no,si,intermedio,primera_persona,368.0,4,7
44,romance,ebook,spa,corto,juvenil,si,si,ligero,primera_persona,70.0,3,7
44,misterio,ebook,spa,largo,juvenil,si,si,ligero,tercera_persona,317.0,4,8
44,romance,audiolibro,spa,normal,juvenil,no,si,ligero,primera_persona,344.0,3,10
44,fantasia,papel,eng,largo,juvenil,si,no,ligero,primera_persona,46.0,3,12
44,suspense,papel,spa,normal,juvenil,no,no,ligero,primera_persona,174.0,4,12
44,ficcion_historica,papel,spa,normal,juvenil,si,si,intermedio,primera_persona,82.0,4,12
44,romance,papel,spa,normal,juvenil,si,si,ligero,primera_persona,357.0,4,12
44,ficcion_historica,ebook,cat,corto,adulto,no,no,ligero,tercera_persona,103.0,3,12
44,misterio,papel,cat,normal,infantil,si,si,ligero,tercera_persona,83.0,4,16
44,romance,papel,spa,normal,infantil,no,si,intermedio,tercera_persona,355.0,3,22
44,suspense,papel,spa,normal,juvenil,no,no,intermedio,primera_persona,35.0,3,23
45,fantasia,audiolibro,spa,largo,adulto,no,si,intermedio,tercera_persona,69.0,3,0
45,fantasia,ebook,spa,largo,infantil,no,no,intermedio,tercera_persona,3.0,5,3
45,suspense,ebook,spa,normal,adulto,no,si,ligero,primera_persona,339.0,3,5
45,misterio,ebook,spa,largo,adulto,no,si,intermedio,primera_persona,322.0,3,5
45,ficcion_historica,papel,spa,normal,adulto,no,si,intermedio,primera_persona,90.0,3,5
45,ficcion_historica,papel,spa,normal,juvenil,si,no,ligero,tercera_persona,116.0,3,5
45,terror,ebook,spa,largo,juvenil,no,si,pesado,primera_persona,193.0,3,5
45,terror,ebook,spa,corto,juvenil,no,si,intermedio,primera_persona,60.0,3,6
45,suspense,ebook,spa,largo,adulto,si,no,ligero,primera_persona,402.0,3,6
45,humor,audiolibro,spa,largo,juvenil,si,si,pesado,primera_persona,264.0,4,8
45,misterio,audiolibro,spa,corto,juvenil,no,si,ligero,tercera_persona,329.0,3,8
45,ficcion_historica,papel,spa,normal,adulto,si,si,intermedio,tercera_persona,80.0,4,9
45,suspense,papel,spa,largo,adulto,no,no,intermedio,tercera_persona,411.0,4,9
45,suspense,papel,spa,normal,adulto,no,si,intermedio,primera_persona,178.0,4,9
45,fantasia,audiolibro,spa,largo,adulto,no,si,pesado,primera_persona,64.0,3,12
45,ficcion_historica,ebook,spa,corto,adulto,si,no,ligero,tercera_persona,103.0,3,12
45,ciencia_ficcion,papel,spa,normal,infantil,si,si,pesado,tercera_persona,386.0,4,12
45,romance,papel,spa,normal,adulto,si,si,ligero,tercera_persona,357.0,3,13
45,ficcion_historica,papel,spa,corto,adulto,no,no,intermedio,tercera_persona,109.0,3,13
45,magia,ebook,spa,normal,adulto,si,no,ligero,tercera_persona,284.0,4,13
45,ficcion_historica,papel,spa,largo,adulto,si,si,pesado,tercera_persona,122.0,3,15
45,ficcion_historica,papel,spa,normal,juvenil,si,si,pesado,tercera_persona,96.0,4,16
45,humor,ebook,spa,largo,adulto,si,si,ligero,tercera_persona,234.0,4,21
45,romance,audiolibro,spa,largo,juvenil,no,si,ligero,tercera_persona,372.0,3,21
45,suspense,papel,spa,corto,adulto,si,si,intermedio,primera_persona,408.0,4,23
45,romance,papel,spa,corto,juvenil,no,no,intermedio,primera_persona,366.0,4,24
45,romance,ebook,spa,largo,adulto,si,no,intermedio,tercera_persona,374.0,4,36
45,suspense,papel,spa,normal,infantil,no,no,intermedio,primera_persona,332.0,3,36
45,humor,papel,spa,normal,infantil,no,si,ligero,tercera_persona,265.0,4,41
45,suspense,papel,spa,normal,adulto,no,no,pesado,primera_persona,307.0,3,42
45,misterio,ebook,spa,largo,juvenil,no,no,pesado,primera_persona,311.0,3,42
45,ficcion_historica,ebook,spa,normal,adulto,si,si,ligero,primera_persona,129.0,4,42
45,suspense,papel,spa,corto,adulto,no,no,pesado,primera_persona,381.0,5,83
45,misterio,papel,spa,largo,juvenil,si,si,ligero,primera_persona,317.0,4,83
45,ciencia_ficcion,papel,spa,normal,adulto,si,no,intermedio,primera_persona,389.0,3,85
45,terror,ebook,spa,normal,adulto,si,si,ligero,tercera_persona,181.0,4,87
45,suspense,papel,spa,normal,juvenil,si,no,pesado,tercera_persona,383.0,3,87
45,romance,ebook,cat,largo,infantil,si,no,pesado,tercera_persona,348.0,3,87
45,suspense,audiolibro,spa,largo,adulto,no,no,intermedio,primera_persona,400.0,3,88
45,humor,papel,spa,largo,juvenil,si,no,pesado,primera_persona,256.0,3,88
45,humor,ebook,spa,normal,juvenil,si,no,ligero,tercera_persona,226.0,3,88
45,ficcion_historica,papel,spa,normal,juvenil,no,no,intermedio,tercera_persona,134.0,4,88
45,suspense,audiolibro,spa,largo,juvenil,si,si,ligero,primera_persona,319.0,5,88
45,ficcion_historica,papel,spa,corto,adulto,no,no,ligero,tercera_persona,118.0,3,89
45,ficcion_historica,papel,spa,normal,juvenil,no,si,intermedio,primera_persona,40.0,3,89
45,romance,papel,spa,normal,adulto,si,si,pesado,tercera_persona,368.0,5,89
46,humor,papel,cat,normal,infantil,no,si,pesado,tercera_persona,33.0,4,0
46,magia,papel,spa,largo,juvenil,no,si,pesado,tercera_persona,291.0,5,0
46,romance,ebook,spa,corto,infantil,no,no,intermedio,tercera_persona,376.0,4,2
46,ficcion_historica,ebook,spa,normal,adulto,no,no,pesado,tercera_persona,156.0,3,2
46,magia,papel,spa,normal,adulto,si,si,ligero,primera_persona,284.0,4,6
46,ficcion_historica,papel,spa,corto,juvenil,si,si,intermedio,primera_persona,119.0,3,6
46,humor,papel,spa,corto,juvenil,si,si,ligero,primera_persona,260.0,3,10
46,terror,papel,spa,corto,infantil,no,no,pesado,tercera_persona,211.0,4,10
46,ficcion_historica,papel,spa,corto,adulto,no,si,intermedio,tercera_persona,118.0,4,12
46,suspense,papel,spa,normal,juvenil,no,no,ligero,primera_persona,174.0,4,15
46,terror,papel,spa,normal,juvenil,si,no,intermedio,primera_persona,164.0,3,23
46,humor,papel,spa,corto,infantil,no,no,ligero,primera_persona,269.0,3,26
46,misterio,papel,cat,corto,juvenil,si,no,ligero,tercera_persona,313.0,3,26
46,terror,papel,spa,largo,infantil,no,si,pesado,tercera_persona,158.0,3,26
46,suspense,papel,spa,largo,juvenil,si,si,intermedio,tercera_persona,402.0,3,34
46,fantasia,ebook,spa,corto,infantil,si,si,intermedio,tercera_persona,28.0,3,38
46,terror,papel,spa,largo,infantil,si,no,ligero,tercera_persona,196.0,3,39
46,romance,papel,spa,largo,infantil,si,no,ligero,tercera_persona,372.0,3,39
46,humor,papel,spa,corto,infantil,si,no,pesado,primera_persona,258.0,3,39
46,fantasia,papel,spa,largo,juvenil,si,si,intermedio,primera_persona,1.0,3,41
46,romance,ebook,spa,largo,adulto,no,si,ligero,primera_persona,344.0,4,43
46,romance,papel,spa,largo,adulto,no,si,intermedio,primera_persona,366.0,3,48
46,ciencia_ficcion,papel,spa,normal,juvenil,no,no,pesado,tercera_persona,398.0,4,48
46,humor,papel,cat,normal,infantil,no,no,ligero,primera_persona,271.0,4,48
46,ficcion_historica,papel,spa,normal,juvenil,si,no,ligero,tercera_persona,78.0,4,51
46,romance,papel,spa,normal,juvenil,si,si,intermedio,primera_persona,357.0,3,54
46,humor,ebook,spa,corto,infantil,si,si,pesado,primera_persona,252.0,4,55
46,ciencia_ficcion,papel,spa,largo,juvenil,si,si,ligero,primera_persona,383.0,3,55
46,ficcion_historica,papel,spa,corto,juvenil,no,si,pesado,tercera_persona,127.0,3,55
46,ficcion_historica,papel,spa,corto,juvenil,no,no,pesado,primera_persona,91.0,3,55
46,ficcion_historica,papel,spa,largo,adulto,si,no,intermedio,primera_persona,122.0,3,58
46,suspense,papel,spa,largo,infantil,si,si,ligero,primera_persona,411.0,4,58
46,suspense,papel,spa,corto,juvenil,no,no,pesado,tercera_persona,311.0,3,58
46,terror,papel,spa,corto,juvenil,si,no,pesado,tercera_persona,159.0,3,58
46,suspense,papel,spa,corto,juvenil,no,si,intermedio,tercera_persona,75.0,3,59
46,romance,ebook,spa,largo,juvenil,no,no,ligero,primera_persona,364.0,3,64
46,humor,papel,spa,largo,infantil,si,si,intermedio,primera_persona,273.0,4,64
46,misterio,papel,spa,normal,infantil,si,no,ligero,primera_persona,306.0,3,64
46,humor,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,226.0,3,64
46,misterio,papel,spa,normal,infantil,no,si,ligero,primera_persona,332.0,3,67
46,humor,papel,spa,largo,infantil,no,si,ligero,tercera_persona,253.0,2,69
46,misterio,ebook,spa,normal,juvenil,si,no,pesado,tercera_persona,84.0,4,78
47,suspense,papel,eng,largo,juvenil,no,si,intermedio,tercera_persona,411.0,4,0
47,humor,papel,eng,normal,infantil,no,no,intermedio,tercera_persona,265.0,5,0
47,humor,ebook,cat,normal,adulto,si,no,ligero,primera_persona,236.0,4,2
47,humor,papel,eng,largo,adulto,si,si,intermedio,tercera_persona,262.0,4,2
47,suspense,papel,spa,largo,juvenil,si,no,pesado,primera_persona,402.0,3,2
47,magia,papel,spa,normal,adulto,si,si,ligero,primera_persona,284.0,3,5
47,romance,papel,eng,normal,juvenil,no,si,intermedio,primera_persona,340.0,4,5
47,ficcion_historica,ebook,eng,normal,adulto,no,si,ligero,primera_persona,90.0,3,5
47,humor,papel,spa,largo,adulto,si,si,ligero,tercera_persona,234.0,4,5
47,romance,ebook,spa,normal,adulto,si,si,ligero,primera_persona,368.0,4,7
47,humor,ebook,spa,corto,juvenil,no,si,ligero,tercera_persona,251.0,3,7
47,humor,papel,eng,normal,juvenil,si,si,ligero,primera_persona,239.0,3,7
47,suspense,papel,eng,normal,juvenil,si,si,intermedio,primera_persona,383.0,4,13
47,humor,ebook,cat,normal,adulto,no,no,intermedio,tercera_persona,224.0,4,13
47,romance,audiolibro,spa,normal,adulto,no,si,pesado,primera_persona,344.0,4,24
47,suspense,ebook,spa,largo,juvenil,si,si,ligero,primera_persona,22.0,3,35
47,fantasia,papel,eng,corto,adulto,no,no,pesado,primera_persona,11.0,3,36
47,ciencia_ficcion,ebook,eng,corto,juvenil,no,no,ligero,tercera_persona,395.0,4,36
47,fantasia,ebook,spa,corto,adulto,si,si,intermedio,tercera_persona,20.0,4,44
47,suspense,ebook,eng,largo,juvenil,no,si,intermedio,primera_persona,35.0,4,44
47,misterio,ebook,eng,largo,adulto,si,no,pesado,primera_persona,310.0,3,44
47,humor,ebook,eng,normal,adulto,si,si,intermedio,primera_persona,240.0,3,45
47,suspense,papel,eng,largo,juvenil,si,no,pesado,primera_persona,403.0,4,45
47,suspense,papel,eng,corto,adulto,si,si,intermedio,primera_persona,408.0,5,45
47,romance,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,357.0,4,45
47,ficcion_historica,audiolibro,cat,corto,juvenil,si,no,ligero,tercera_persona,141.0,3,46
47,suspense,ebook,spa,normal,adulto,si,no,pesado,tercera_persona,83.0,4,50
47,romance,ebook,eng,largo,adulto,no,si,pesado,primera_persona,372.0,4,50
47,suspense,ebook,eng,largo,adulto,no,si,intermedio,primera_persona,381.0,3,50
47,ciencia_ficcion,audiolibro,spa,normal,infantil,no,no,ligero,tercera_persona,27.0,3,50
47,suspense,papel,eng,normal,juvenil,no,no,ligero,primera_persona,337.0,3,51
47,misterio,ebook,eng,largo,adulto,si,no,pesado,tercera_persona,330.0,4,51
47,humor,papel,eng,normal,adulto,no,no,ligero,tercera_persona,246.0,3,51
47,misterio,ebook,eng,corto,adulto,no,no,ligero,primera_persona,322.0,5,51
47,suspense,papel,eng,largo,adulto,si,si,ligero,tercera_persona,412.0,4,52
47,ficcion_historica,papel,spa,normal,juvenil,si,si,intermedio,primera_persona,82.0,4,55
47,fantasia,ebook,spa,corto,juvenil,si,no,intermedio,tercera_persona,70.0,3,55
47,humor,ebook,spa,largo,juvenil,si,no,pesado,primera_persona,275.0,2,57
47,suspense,papel,eng,normal,adulto,si,si,pesado,tercera_persona,326.0,3,57
47,humor,papel,eng,normal,juvenil,si,si,pesado,primera_persona,226.0,4,57
47,fantasia,ebook,spa,largo,adulto,si,no,ligero,tercera_persona,56.0,4,62
47,ficcion_historica,ebook,spa,largo,juvenil,si,no,intermedio,tercera_persona,113.0,2,65
47,humor,papel,spa,normal,adulto,si,no,ligero,tercera_persona,245.0,3,70
47,fantasia,ebook,eng,largo,juvenil,no,no,pesado,primera_persona,76.0,3,70
47,fantasia,ebook,eng,normal,infantil,no,no,ligero,primera_persona,19.0,5,70
48,misterio,ebook,cat,largo,infantil,si,si,intermedio,primera_persona,313.0,4,0
48,fantasia,papel,spa,corto,juvenil,no,si,pesado,primera_persona,60.0,3,0
48,ficcion_historica,papel,spa,corto,juvenil,no,si,intermedio,tercera_persona,127.0,4,0
48,magia,audiolibro,spa,normal,juvenil,no,no,intermedio,primera_persona,280.0,4,4
48,misterio,papel,spa,normal,infantil,si,si,intermedio,primera_persona,306.0,3,4
48,fantasia,ebook,cat,normal,juvenil,si,no,ligero,primera_persona,35.0,3,6
48,ciencia_ficcion,papel,spa,largo,infantil,si,no,ligero,tercera_persona,386.0,3,7
48,magia,papel,spa,largo,adulto,no,no,ligero,primera_persona,291.0,4,7
48,romance,papel,spa,largo,infantil,si,no,ligero,primera_persona,372.0,3,7
48,ficcion_historica,papel,eng,largo,juvenil,no,si,pesado,primera_persona,144.0,5,10
48,misterio,ebook,spa,largo,juvenil,no,si,ligero,tercera_persona,321.0,4,20
48,ficcion_historica,papel,spa,corto,juvenil,si,si,pesado,tercera_persona,93.0,4,20
48,ficcion_historica,ebook,spa,corto,infantil,si,no,ligero,tercera_persona,111.0,3,20
48,fantasia,ebook,spa,normal,juvenil,no,si,ligero,tercera_persona,40.0,4,20
48,romance,ebook,spa,normal,juvenil,no,no,ligero,tercera_persona,355.0,4,20
48,ficcion_historica,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,96.0,4,20
48,misterio,papel,spa,normal,juvenil,no,si,ligero,primera_persona,309.0,3,21
48,fantasia,ebook,spa,normal,infantil,si,no,intermedio,primera_persona,0.0,4,37
49,romance,papel,spa,corto,adulto,no,no,ligero,tercera_persona,376.0,4,12
50,romance,papel,spa,normal,adulto,si,no,ligero,primera_persona,341.0,4,1
50,romance,papel,spa,normal,adulto,si,si,ligero,primera_persona,368.0,4,4
50,misterio,papel,eng,corto,infantil,no,no,pesado,tercera_persona,89.0,4,6
50,misterio,papel,eng,normal,juvenil,no,si,intermedio,tercera_persona,321.0,4,24
50,ciencia_ficcion,papel,eng,largo,juvenil,si,si,ligero,tercera_persona,387.0,3,33
50,ciencia_ficcion,papel,eng,normal,adulto,no,no,intermedio,primera_persona,382.0,3,34
50,romance,papel,eng,normal,adulto,no,no,ligero,tercera_persona,377.0,4,37
50,terror,papel,eng,normal,adulto,si,si,pesado,tercera_persona,173.0,3,37
50,terror,papel,eng,corto,juvenil,no,no,ligero,primera_persona,163.0,3,37
50,suspense,papel,spa,normal,adulto,no,no,pesado,primera_persona,178.0,4,38
50,magia,papel,eng,normal,adulto,no,si,ligero,primera_persona,278.0,4,39
50,suspense,papel,spa,normal,adulto,si,no,intermedio,tercera_persona,199.0,3,42
50,romance,papel,spa,corto,infantil,no,si,ligero,tercera_persona,376.0,5,49
50,humor,papel,spa,corto,juvenil,si,si,ligero,tercera_persona,222.0,3,49
50,suspense,papel,spa,largo,juvenil,no,si,intermedio,tercera_persona,411.0,3,49
50,fantasia,papel,spa,largo,adulto,si,si,ligero,primera_persona,69.0,3,56
50,suspense,papel,eng,largo,infantil,no,si,intermedio,primera_persona,402.0,3,56
50,fantasia,papel,eng,normal,juvenil,no,si,ligero,primera_persona,35.0,4,56
50,suspense,papel,eng,normal,adulto,no,no,ligero,primera_persona,339.0,4,56
50,romance,papel,spa,corto,juvenil,no,si,pesado,primera_persona,366.0,4,56
51,humor,papel,eng,largo,adulto,no,no,intermedio,tercera_persona,262.0,4,0
51,ficcion_historica,papel,spa,normal,infantil,si,no,pesado,primera_persona,114.0,3,0
51,suspense,papel,eng,normal,adulto,si,si,ligero,primera_persona,412.0,3,0
51,ficcion_historica,papel,spa,normal,infantil,si,si,ligero,primera_persona,110.0,3,0
51,misterio,papel,eng,corto,adulto,no,si,ligero,tercera_persona,322.0,5,1
51,humor,ebook,eng,normal,juvenil,no,si,ligero,tercera_persona,257.0,2,1
51,suspense,ebook,eng,normal,juvenil,no,si,ligero,primera_persona,174.0,4,5
51,humor,papel,cat,normal,infantil,si,no,intermedio,primera_persona,33.0,4,12
52,terror,papel,eng,normal,juvenil,si,no,ligero,tercera_persona,164.0,4,0
52,ciencia_ficcion,papel,cat,largo,juvenil,si,si,ligero,primera_persona,387.0,3,0
